service_name,arm_sku_name,arm_region_name,meter_name,unit_of_measure,currency_code,previous_price,current_price,delta_pct,is_synthetic,effective_start_date
Storage,Premium_SSD_Managed_Disks_P40,eastus,P40 ZRS Disk Mount,1/Month,USD,13.139,13.139,0.0,0,2024-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P50,eastus,P50 LRS Disk,1/Month,USD,495.5657,495.5657,0.0,0,2018-05-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P50,eastus,P50 LRS Disk Mount,1/Month,USD,25.55,25.55,0.0,0,2020-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P50,eastus,P50 ZRS Disk,1/Month,USD,743.35,743.35,0.0,0,2023-08-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P50,eastus,P50 ZRS Disk Mount,1/Month,USD,25.457,25.457,0.0,0,2024-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P60,eastus,P60 LRS Disk,1/Month,USD,946.08,946.08,0.0,0,2019-05-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P60,eastus,P60 LRS Disk Mount,1/Month,USD,51.1,51.1,0.0,0,2020-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P60,eastus,P60 ZRS Disk,1/Month,USD,1419.12,1419.12,0.0,0,2023-08-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P60,eastus,P60 ZRS Disk Mount,1/Month,USD,50.915,50.915,0.0,0,2024-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P70,eastus,P70 LRS Disk,1/Month,USD,1802.06,1802.06,0.0,0,2019-05-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P70,eastus,P70 LRS Disk Mount,1/Month,USD,109.5,109.5,0.0,0,2020-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P70,eastus,P70 ZRS Disk,1/Month,USD,2703.09,2703.09,0.0,0,2023-08-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P70,eastus,P70 ZRS Disk Mount,1/Month,USD,109.49,109.49,0.0,0,2024-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P80,eastus,P80 LRS Disk,1/Month,USD,3604.11,3604.11,0.0,0,2019-05-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P80,eastus,P80 LRS Disk Mount,1/Month,USD,219.0,219.0,0.0,0,2020-09-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P80,eastus,P80 ZRS Disk,1/Month,USD,5406.16,5406.16,0.0,0,2023-08-01T00:00:00Z
Storage,Premium_SSD_Managed_Disks_P80,eastus,P80 ZRS Disk Mount,1/Month,USD,218.99,218.99,0.0,0,2024-09-01T00:00:00Z
Storage,Priority Object Replication,eastus,Priority Object Replication GRS Data Replicated,1 GB,USD,0.015,0.015,0.0,0,2025-10-01T00:00:00Z
Storage,Priority Object Replication,eastus,Priority Object Replication GZRS Data Replicated,1 GB,USD,0.015,0.015,0.0,0,2025-10-01T00:00:00Z
Storage,Priority Object Replication,eastus,Priority Object Replication LRS Data Replicated,1 GB,USD,0.015,0.015,0.0,0,2025-10-01T00:00:00Z
Storage,Priority Object Replication,eastus,Priority Object Replication RA-GRS Data Replicated,1 GB,USD,0.015,0.015,0.0,0,2025-10-01T00:00:00Z
Storage,Priority Object Replication,eastus,Priority Object Replication RA-GZRS Data Replicated,1 GB,USD,0.015,0.015,0.0,0,2025-10-01T00:00:00Z
Storage,Priority Object Replication,eastus,Priority Object Replication ZRS Data Replicated,1 GB,USD,0.015,0.015,0.0,0,2025-10-01T00:00:00Z
Storage,S10 LRS,eastus,S10 LRS Disk,1/Month,USD,5.888,5.888,0.0,0,2017-10-01T00:00:00Z
Storage,S10 LRS,eastus,S10 LRS Disk Operations,10K,USD,0.0005,0.0005,0.0,0,2017-10-01T00:00:00Z
Storage,S15 LRS,eastus,S15 LRS Disk,1/Month,USD,11.328,11.328,0.0,0,2017-10-01T00:00:00Z
Storage,S15 LRS,eastus,S15 LRS Disk Operations,10K,USD,0.0005,0.0005,0.0,0,2017-10-01T00:00:00Z
Storage,S20 LRS,eastus,S20 LRS Disk,1/Month,USD,21.76,21.76,0.0,0,2017-10-01T00:00:00Z
Storage,S20 LRS,eastus,S20 LRS Disk Operations,10K,USD,0.0005,0.0005,0.0,0,2017-10-01T00:00:00Z
Storage,S30 LRS,eastus,S30 LRS Disk,1/Month,USD,40.96,40.96,0.0,0,2017-10-01T00:00:00Z
Storage,S30 LRS,eastus,S30 LRS Disk Operations,10K,USD,0.0005,0.0005,0.0,0,2017-10-01T00:00:00Z
Storage,S4 LRS,eastus,S4 LRS Disk,1/Month,USD,1.536,1.536,0.0,0,2017-10-01T00:00:00Z
Storage,S4 LRS,eastus,S4 LRS Disk Operations,10K,USD,0.0005,0.0005,0.0,0,2017-10-01T00:00:00Z
Storage,S40 LRS,eastus,S40 LRS Disk,1/Month,USD,77.824,77.824,0.0,0,2017-10-01T00:00:00Z
Storage,S40 LRS,eastus,S40 LRS Disk Operations,10K,USD,0.0005,0.0005,0.0,0,2017-10-01T00:00:00Z
Storage,S50 LRS,eastus,S50 LRS Disk,1/Month,USD,143.36,143.36,0.0,0,2017-10-01T00:00:00Z
Storage,S50 LRS,eastus,S50 LRS Disk Operations,10K,USD,0.0005,0.0005,0.0,0,2017-10-01T00:00:00Z
Storage,S6 LRS,eastus,S6 LRS Disk,1/Month,USD,3.008,3.008,0.0,0,2017-10-01T00:00:00Z
Storage,S6 LRS,eastus,S6 LRS Disk Operations,10K,USD,0.0005,0.0005,0.0,0,2017-10-01T00:00:00Z
Storage,S60 LRS,eastus,S60 LRS Disk,1/Month,USD,262.14,262.14,0.0,0,2019-05-01T00:00:00Z
Storage,S60 LRS,eastus,S60 LRS Disk Operations,10K,USD,0.0005,0.0005,0.0,0,2017-10-01T00:00:00Z
Storage,S70 LRS,eastus,S70 LRS Disk,1/Month,USD,491.52,491.52,0.0,0,2019-05-01T00:00:00Z
Storage,S70 LRS,eastus,S70 LRS Disk Operations,10K,USD,0.0005,0.0005,0.0,0,2017-10-01T00:00:00Z
Storage,S80 LRS,eastus,S80 LRS Disk,1/Month,USD,953.55,953.55,0.0,0,2019-05-01T00:00:00Z
Storage,S80 LRS,eastus,S80 LRS Disk Operations,10K,USD,0.0005,0.0005,0.0,0,2017-10-01T00:00:00Z
Storage,SSD,eastus,SSD LRS Overflow Snapshot Usage,1 GiB/Hour,USD,0.000137,0.000137,0.0,0,2025-07-01T00:00:00Z
Storage,SSD,eastus,SSD LRS Provisioned IOPS,1/Hour,USD,3.7e-05,3.7e-05,0.0,0,2025-11-01T00:00:00Z
Storage,SSD,eastus,SSD LRS Provisioned IOPS Free,1/Hour,USD,0.0,0.0,,0,2026-01-01T00:00:00Z
Storage,SSD,eastus,SSD LRS Provisioned Storage,1 GiB/Hour,USD,0.000137,0.000137,0.0,0,2025-07-01T00:00:00Z
Storage,SSD,eastus,SSD LRS Provisioned Throughput MiBPS,1/Hour,USD,5.4e-05,5.4e-05,0.0,0,2025-11-01T00:00:00Z
Storage,SSD,eastus,SSD LRS Provisioned Throughput MiBPS Free,1/Hour,USD,0.0,0.0,,0,2026-01-01T00:00:00Z
Storage,SSD,eastus,SSD LRS Soft-Deleted Usage,1 GiB/Hour,USD,0.000137,0.000137,0.0,0,2025-07-01T00:00:00Z
Storage,SSD,eastus,SSD ZRS Overflow Snapshot Usage,1 GiB/Hour,USD,0.000171,0.000171,0.0,0,2025-07-01T00:00:00Z
Storage,SSD,eastus,SSD ZRS Provisioned IOPS,1/Hour,USD,4.6e-05,4.6e-05,0.0,0,2025-11-01T00:00:00Z
Storage,SSD,eastus,SSD ZRS Provisioned IOPS Free,1/Hour,USD,0.0,0.0,,0,2026-01-01T00:00:00Z
Storage,SSD,eastus,SSD ZRS Provisioned Storage,1 GiB/Hour,USD,0.000171,0.000171,0.0,0,2025-07-01T00:00:00Z
Storage,SSD,eastus,SSD ZRS Provisioned Throughput MiBPS,1/Hour,USD,6.8e-05,6.8e-05,0.0,0,2025-11-01T00:00:00Z
Storage,SSD,eastus,SSD ZRS Provisioned Throughput MiBPS Free,1/Hour,USD,0.0,0.0,,0,2026-01-01T00:00:00Z
Storage,SSD,eastus,SSD ZRS Soft-Deleted Usage,1 GiB/Hour,USD,0.000171,0.000171,0.0,0,2025-07-01T00:00:00Z
Storage,SSH File Transfer Protocol,eastus,SSH File Transfer Protocol GRS Hour Enabled,1,USD,0.3,0.3,0.0,0,2023-01-01T00:00:00Z
Storage,SSH File Transfer Protocol,eastus,SSH File Transfer Protocol GZRS Hour Enabled,1,USD,0.3,0.3,0.0,0,2023-01-01T00:00:00Z
Storage,SSH File Transfer Protocol,eastus,SSH File Transfer Protocol LRS Hour Enabled,1,USD,0.3,0.3,0.0,0,2023-01-01T00:00:00Z
Storage,SSH File Transfer Protocol,eastus,SSH File Transfer Protocol RA-GRS Hour Enabled,1,USD,0.3,0.3,0.0,0,2023-01-01T00:00:00Z
Storage,SSH File Transfer Protocol,eastus,SSH File Transfer Protocol RA-GZRS Hour Enabled,1,USD,0.3,0.3,0.0,0,2023-01-01T00:00:00Z
Storage,SSH File Transfer Protocol,eastus,SSH File Transfer Protocol ZRS Hour Enabled,1,USD,0.3,0.3,0.0,0,2023-01-01T00:00:00Z
Storage,Smart Tier,eastus,Smart Tier GZRS Monitoring Operations,10K,USD,0.04,0.04,0.0,0,2026-05-01T00:00:00Z
Storage,Smart Tier,eastus,Smart Tier RA-GZRS Monitoring Operations,10K,USD,0.04,0.04,0.0,0,2026-05-01T00:00:00Z
Storage,Smart Tier,eastus,Smart Tier ZRS Monitoring Operations,10K,USD,0.04,0.04,0.0,0,2026-05-01T00:00:00Z
Storage,Snapshots LRS,eastus,LRS Snapshots,1 GB/Month,USD,0.05,0.05,0.0,0,2018-02-01T00:00:00Z
Storage,Snapshots LRS,eastus,LRS Snapshots,1 GB/Month,USD,0.132,0.132,0.0,0,2015-10-28T00:00:00Z
Storage,Snapshots LRS,eastus,LRS Snapshots,1 GB/Month,USD,0.132,0.132,0.0,0,2019-09-30T00:00:00Z
Storage,Snapshots LRS,eastus,Snapshots LRS Snapshots,1 GB/Month,USD,0.132,0.132,0.0,0,2018-11-01T00:00:00Z
Storage,Snapshots ZRS,eastus,Snapshots ZRS Snapshots,1 GB/Month,USD,0.198,0.198,0.0,0,2023-05-01T00:00:00Z
Storage,Snapshots ZRS,eastus,ZRS Snapshots,1 GB/Month,USD,0.198,0.198,0.0,0,2022-03-01T00:00:00Z
Storage,Snapshots ZRS,eastus,ZRS Snapshots,1 GB/Month,USD,0.198,0.198,0.0,0,2021-10-01T00:00:00Z
Storage,Snapshots ZRS,eastus,ZRS Snapshots,1 GB/Month,USD,0.05,0.05,0.0,0,2018-04-27T00:00:00Z
Storage,Standard,eastus,Standard 1 Million Blob Rules,100/Month,USD,1.0,1.0,0.0,0,2019-03-31T00:00:00Z
Storage,Standard,eastus,Standard Device Handling,1,USD,80.0,80.0,0.0,0,2014-10-01T00:00:00Z
Storage,Standard,eastus,Standard Device Return Shipping/Package,1,USD,80.0,80.0,0.0,0,2017-03-01T00:00:00Z
Storage,Standard,eastus,Standard Lifecycle Transactions,10K,USD,0.1,0.1,0.0,0,2019-03-31T00:00:00Z
Storage,Standard,eastus,Standard Objects Analyzed,1M,USD,0.18,0.18,0.0,0,2025-10-01T00:00:00Z
Storage,Standard,eastus,Standard Objects Analyzed,1M,USD,0.16,0.16,0.0,0,2025-10-01T00:00:00Z
Storage,Standard,eastus,Standard Objects Analyzed,1M,USD,0.12,0.12,0.0,0,2025-10-01T00:00:00Z
Storage,Standard,eastus,Standard Server,1/Month,USD,5.0,5.0,0.0,0,2018-09-01T00:00:00Z
Storage,Standard,eastus,Standard Server - Free,1/Month,USD,0.0,0.0,,0,2018-07-19T00:00:00Z
Storage,Standard,eastus,Standard Storage Account,1,USD,1.0,1.0,0.0,0,2025-10-01T00:00:00Z
Storage,Standard,eastus,Standard Storage Account,1,USD,0.6,0.6,0.0,0,2025-10-01T00:00:00Z
Storage,Standard,eastus,Standard Storage Account,1,USD,0.2,0.2,0.0,0,2025-10-01T00:00:00Z
Storage,Standard GRS,eastus,All Other Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,Class 2 Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,Class 2 Operations,10K,USD,0.004,0.004,0.0,0,2017-11-01T00:00:00Z
Storage,Standard GRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2016-08-01T00:00:00Z
Storage,Standard GRS,eastus,Delete Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,Delete Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2017-11-01T00:00:00Z
Storage,Standard GRS,eastus,Delete Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,Disk Data Stored,1 GB/Month,USD,0.18,0.18,0.0,0,2025-11-01T00:00:00Z
Storage,Standard GRS,eastus,Disk Data Stored,1 GB/Month,USD,0.18,0.18,0.0,0,2025-11-01T00:00:00Z
Storage,Standard GRS,eastus,Disk Delete Operations,10K,USD,0.0015,0.0015,0.0,0,2025-10-01T00:00:00Z
Storage,Standard GRS,eastus,Disk Delete Operations,10K,USD,0.00108,0.00108,0.0,0,2025-10-01T00:00:00Z
Storage,Standard GRS,eastus,Disk Read Additional IO,10K,USD,0.0,0.0,,0,2025-11-01T00:00:00Z
Storage,Standard GRS,eastus,Disk Read Additional IO,10K,USD,0.00051,0.00051,0.0,0,2025-11-01T00:00:00Z
Storage,Standard GRS,eastus,Disk Read Operations,10K,USD,0.00108,0.00108,0.0,0,2025-10-01T00:00:00Z
Storage,Standard GRS,eastus,Disk Read Operations,10K,USD,0.0015,0.0015,0.0,0,2025-10-01T00:00:00Z
Storage,Standard GRS,eastus,Disk Write Additional IO,10K,USD,0.0,0.0,,0,2025-11-01T00:00:00Z
Storage,Standard GRS,eastus,Disk Write Additional IO,10K,USD,0.01398,0.01398,0.0,0,2025-11-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Batch Write Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,GRS Class 1 Additional IO,10K,USD,0.0,0.0,,0,2018-01-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Class 1 Additional IO,10K,USD,0.008,0.008,0.0,0,2018-01-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Class 1 Operations,10K,USD,0.008,0.008,0.0,0,2017-11-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Class 1 Operations,10K,USD,0.00036,0.00036,0.0,0,2017-11-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Class 2 Additional IO,10K,USD,0.008,0.008,0.0,0,2018-01-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Class 2 Additional IO,10K,USD,0.0,0.0,,0,2018-01-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Data Stored,1 GB/Month,USD,0.06,0.06,0.0,0,2019-06-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Data Stored,1 GB/Month,USD,0.048,0.048,0.0,0,2024-05-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Data Stored,1 GB/Month,USD,0.0472,0.0472,0.0,0,2024-05-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Data Stored,1 GB/Month,USD,0.0464,0.0464,0.0,0,2024-05-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Data Stored,1 GB/Month,USD,0.0456,0.0456,0.0,0,2024-05-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Data Stored,1 GB/Month,USD,0.0448,0.0448,0.0,0,2024-05-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Data Stored,1 GB/Month,USD,0.0598,0.0598,0.0,0,2022-09-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Data Stored,1 GB/Month,USD,0.06,0.06,0.0,0,2017-11-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Data Stored,1 GB/Month,USD,0.06,0.06,0.0,0,2019-06-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Data Stored,1 GB/Month,USD,0.06,0.06,0.0,0,2019-06-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Data Stored,1 GB/Month,USD,0.1,0.1,0.0,0,2015-11-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Disk Write Operations,10K,USD,0.0015,0.0015,0.0,0,2025-10-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Disk Write Operations,10K,USD,0.00108,0.00108,0.0,0,2025-10-01T00:00:00Z
Storage,Standard GRS,eastus,GRS List and Create Container Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,GRS Write Additional IO,10K,USD,0.00466,0.00466,0.0,0,2017-11-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Write Additional IO,10K,USD,0.0,0.0,,0,2017-11-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Write Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,GRS Write Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,GRS Write Operations,10K,USD,0.03,0.03,0.0,0,2017-11-01T00:00:00Z
Storage,Standard GRS,eastus,GRS Write Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,GRS Write Operations,10K,USD,0.03,0.03,0.0,0,2016-08-01T00:00:00Z
Storage,Standard GRS,eastus,List Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,List Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,List Operations,10K,USD,0.015,0.015,0.0,0,2016-08-01T00:00:00Z
Storage,Standard GRS,eastus,Protocol Operations,10K,USD,0.0015,0.0015,0.0,0,2016-08-01T00:00:00Z
Storage,Standard GRS,eastus,Read Additional IO,10K,USD,0.00017,0.00017,0.0,0,2017-11-01T00:00:00Z
Storage,Standard GRS,eastus,Read Additional IO,10K,USD,0.0,0.0,,0,2017-11-01T00:00:00Z
Storage,Standard GRS,eastus,Read Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,Read Operations,10K,USD,0.0015,0.0015,0.0,0,2017-11-01T00:00:00Z
Storage,Standard GRS,eastus,Read Operations,10K,USD,0.0015,0.0015,0.0,0,2016-08-01T00:00:00Z
Storage,Standard GRS,eastus,Read Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GRS,eastus,Scan Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GZRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2016-08-01T00:00:00Z
Storage,Standard GZRS,eastus,Delete Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GZRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2017-11-01T00:00:00Z
Storage,Standard GZRS,eastus,Disk Data Stored,1 GB/Month,USD,0.30375,0.30375,0.0,0,2025-11-01T00:00:00Z
Storage,Standard GZRS,eastus,Disk Delete Operations,10K,USD,0.0015,0.0015,0.0,0,2025-10-01T00:00:00Z
Storage,Standard GZRS,eastus,Disk Read Additional IO,10K,USD,0.00051,0.00051,0.0,0,2025-11-01T00:00:00Z
Storage,Standard GZRS,eastus,Disk Read Operations,10K,USD,0.0015,0.0015,0.0,0,2025-10-01T00:00:00Z
Storage,Standard GZRS,eastus,Disk Write Additional IO,10K,USD,0.016416,0.016416,0.0,0,2025-11-01T00:00:00Z
Storage,Standard GZRS,eastus,GZRS Batch Write Operations,10K,USD,0.00036,0.00036,0.0,0,2024-12-01T00:00:00Z
Storage,Standard GZRS,eastus,GZRS Data Stored,1 GB/Month,USD,0.10125,0.10125,0.0,0,2020-07-01T00:00:00Z
Storage,Standard GZRS,eastus,GZRS Data Stored,1 GB/Month,USD,0.1012,0.1012,0.0,0,2020-07-01T00:00:00Z
Storage,Standard GZRS,eastus,GZRS Data Stored,1 GB/Month,USD,0.135,0.135,0.0,0,2020-07-01T00:00:00Z
Storage,Standard GZRS,eastus,GZRS Data Stored,1 GB/Month,USD,0.101,0.101,0.0,0,2023-03-01T00:00:00Z
Storage,Standard GZRS,eastus,GZRS List Operations,10K,USD,0.03,0.03,0.0,0,2020-07-01T00:00:00Z
Storage,Standard GZRS,eastus,GZRS Protocol Operations,10K,USD,0.003,0.003,0.0,0,2020-07-01T00:00:00Z
Storage,Standard GZRS,eastus,GZRS Read Operations,10K,USD,0.0015,0.0015,0.0,0,2020-07-01T00:00:00Z
Storage,Standard GZRS,eastus,GZRS Write Additional IO,10K,USD,0.005472,0.005472,0.0,0,2020-07-01T00:00:00Z
Storage,Standard GZRS,eastus,GZRS Write Operations,10K,USD,0.00036,0.00036,0.0,0,2024-12-01T00:00:00Z
Storage,Standard GZRS,eastus,GZRS Write Operations,10K,USD,0.03375,0.03375,0.0,0,2020-07-01T00:00:00Z
Storage,Standard GZRS,eastus,GZRS Write Operations,10K,USD,0.03525,0.03525,0.0,0,2020-07-01T00:00:00Z
Storage,Standard GZRS,eastus,List Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GZRS,eastus,Read Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GZRS,eastus,Scan Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard GZRS,eastus,ZRS Class 2 Operations,10K,USD,0.004,0.004,0.0,0,2018-07-01T00:00:00Z
Storage,Standard GZRS,eastus,ZRS Read Additional IO,10K,USD,0.00017,0.00017,0.0,0,2018-07-01T00:00:00Z
Storage,Standard GZRS,eastus,ZRS Read Operations,10K,USD,0.0015,0.0015,0.0,0,2018-07-01T00:00:00Z
Storage,Standard LRS,eastus,All Other Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard LRS,eastus,Batch Write Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard LRS,eastus,Class 2 Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard LRS,eastus,Class 2 Operations,10K,USD,0.004,0.004,0.0,0,2017-11-01T00:00:00Z
Storage,Standard LRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2016-08-01T00:00:00Z
Storage,Standard LRS,eastus,Delete Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard LRS,eastus,Delete Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard LRS,eastus,Delete Operations,10K,USD,0.0,0.0,,0,2017-11-01T00:00:00Z
Storage,Standard LRS,eastus,Delete Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard LRS,eastus,Disk Data Stored,1 GB/Month,USD,0.135,0.135,0.0,0,2025-11-01T00:00:00Z
Storage,Standard LRS,eastus,Disk Data Stored,1 GB/Month,USD,0.135,0.135,0.0,0,2025-11-01T00:00:00Z
Storage,Standard LRS,eastus,Disk Delete Operations,10K,USD,0.0015,0.0015,0.0,0,2025-10-01T00:00:00Z
Storage,Standard LRS,eastus,Disk Delete Operations,10K,USD,0.00108,0.00108,0.0,0,2025-10-01T00:00:00Z
Storage,Standard LRS,eastus,Disk Read Additional IO,10K,USD,0.00051,0.00051,0.0,0,2025-11-01T00:00:00Z
Storage,Standard LRS,eastus,Disk Read Additional IO,10K,USD,0.0,0.0,,0,2025-11-01T00:00:00Z
Storage,Standard LRS,eastus,Disk Read Operations,10K,USD,0.00108,0.00108,0.0,0,2025-10-01T00:00:00Z
Storage,Standard LRS,eastus,Disk Read Operations,10K,USD,0.0015,0.0015,0.0,0,2025-10-01T00:00:00Z
Storage,Standard LRS,eastus,Disk Write Additional IO,10K,USD,0.00699,0.00699,0.0,0,2025-11-01T00:00:00Z
Storage,Standard LRS,eastus,Disk Write Additional IO,10K,USD,0.0,0.0,,0,2025-11-01T00:00:00Z
Storage,Standard LRS,eastus,Disk Write Operations,10K,USD,0.00108,0.00108,0.0,0,2025-10-01T00:00:00Z
Storage,Standard LRS,eastus,Disk Write Operations,10K,USD,0.0015,0.0015,0.0,0,2025-10-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Class 1 Additional IO,10K,USD,0.0,0.0,,0,2018-01-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Class 1 Additional IO,10K,USD,0.004,0.004,0.0,0,2018-01-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Class 1 Operations,10K,USD,0.004,0.004,0.0,0,2017-11-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Class 1 Operations,10K,USD,0.00036,0.00036,0.0,0,2017-11-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Class 2 Additional IO,10K,USD,0.004,0.004,0.0,0,2018-01-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Class 2 Additional IO,10K,USD,0.0,0.0,,0,2018-01-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Data Stored,1 GB/Month,USD,0.045,0.045,0.0,0,2019-06-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Data Stored,1 GB/Month,USD,0.045,0.045,0.0,0,2017-11-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Data Stored,1 GB/Month,USD,0.045,0.045,0.0,0,2019-06-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Data Stored,1 GB/Month,USD,0.024,0.024,0.0,0,2024-05-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Data Stored,1 GB/Month,USD,0.0236,0.0236,0.0,0,2024-05-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Data Stored,1 GB/Month,USD,0.0232,0.0232,0.0,0,2024-05-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Data Stored,1 GB/Month,USD,0.0228,0.0228,0.0,0,2024-05-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Data Stored,1 GB/Month,USD,0.0224,0.0224,0.0,0,2024-05-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Data Stored,1 GB/Month,USD,0.045,0.045,0.0,0,2019-06-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Data Stored,1 GB/Month,USD,0.045,0.045,0.0,0,2017-11-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Data Stored,1 GB/Month,USD,0.06,0.06,0.0,0,2017-09-19T00:00:00Z
Storage,Standard LRS,eastus,LRS List and Create Container Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard LRS,eastus,LRS Write Additional IO,10K,USD,0.00233,0.00233,0.0,0,2017-11-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Write Additional IO,10K,USD,0.0,0.0,,0,2017-11-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Write Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
Storage,Standard LRS,eastus,LRS Write Operations,10K,USD,0.015,0.015,0.0,0,2017-11-01T00:00:00Z
Storage,Standard LRS,eastus,LRS Write Operations,10K,USD,0.00036,0.00036,0.0,0,2016-04-11T00:00:00Z
